ID,Source,Target,Distance,Path
10506,093,018,2,"['093', '001', '018']"
10507,093,019,2,"['093', '001', '019']"
10508,093,020,2,"['093', '001', '020']"
10509,093,021,2,"['093', '001', '021']"
10510,093,022,2,"['093', '001', '022']"
10511,093,023,2,"['093', '001', '023']"
10512,093,024,2,"['093', '001', '024']"
10513,093,025,2,"['093', '001', '025']"
10514,093,026,2,"['093', '001', '026']"
10515,093,027,2,"['093', '001', '027']"
10516,093,028,2,"['093', '001', '028']"
10517,093,029,2,"['093', '001', '029']"
10518,093,030,2,"['093', '001', '030']"
10519,093,031,2,"['093', '001', '031']"
10520,093,032,2,"['093', '001', '032']"
10521,093,033,2,"['093', '001', '033']"
10522,093,034,2,"['093', '001', '034']"
10523,093,035,2,"['093', '001', '035']"
10524,093,036,2,"['093', '001', '036']"
10525,093,037,2,"['093', '001', '037']"
10526,093,038,2,"['093', '001', '038']"
10527,093,039,2,"['093', '001', '039']"
10528,093,040,3,"['093', '001', '004', '040']"
10529,093,041,2,"['093', '001', '041']"
10530,093,042,2,"['093', '001', '042']"
10531,093,043,2,"['093', '001', '043']"
10532,093,044,2,"['093', '001', '044']"
10533,093,045,2,"['093', '001', '045']"
10534,093,046,2,"['093', '001', '046']"
10535,093,047,2,"['093', '001', '047']"
10536,093,048,2,"['093', '001', '048']"
10537,093,049,2,"['093', '001', '049']"
10538,093,050,3,"['093', '001', '009', '050']"
10539,093,051,2,"['093', '001', '051']"
10540,093,052,2,"['093', '001', '052']"
10541,093,053,2,"['093', '001', '053']"
10542,093,054,2,"['093', '001', '054']"
10543,093,055,2,"['093', '001', '055']"
10544,093,056,2,"['093', '001', '056']"
10545,093,057,2,"['093', '001', '057']"
10546,093,058,2,"['093', '001', '058']"
10547,093,059,2,"['093', '001', '059']"
10548,093,060,2,"['093', '001', '060']"
10549,093,061,2,"['093', '001', '061']"
10550,093,062,2,"['093', '001', '062']"
10551,093,063,3,"['093', '001', '003', '063']"
10552,093,064,2,"['093', '001', '064']"
10553,093,065,2,"['093', '001', '065']"
10554,093,066,2,"['093', '001', '066']"
10555,093,067,2,"['093', '001', '067']"
10556,093,068,2,"['093', '001', '068']"
10557,093,069,2,"['093', '001', '069']"
10558,093,070,2,"['093', '001', '070']"
10559,093,071,2,"['093', '001', '071']"
10560,093,072,3,"['093', '001', '004', '072']"
10561,093,073,2,"['093', '001', '073']"
10562,093,074,2,"['093', '001', '074']"
10563,093,075,2,"['093', '001', '075']"
10564,093,076,2,"['093', '001', '076']"
10565,093,077,2,"['093', '001', '077']"
10566,093,078,2,"['093', '001', '078']"
10567,093,079,2,"['093', '001', '079']"
10568,093,080,2,"['093', '001', '080']"
10569,093,081,2,"['093', '001', '081']"
10570,093,082,2,"['093', '001', '082']"
10571,093,083,2,"['093', '001', '083']"
10572,093,084,2,"['093', '001', '084']"
10573,093,085,3,"['093', '001', '009', '085']"
10574,093,086,1,"['093', '086']"
10575,093,087,1,"['093', '087']"
10576,093,088,1,"['093', '088']"
10577,093,089,2,"['093', '001', '089']"
10578,093,090,2,"['093', '001', '090']"
10579,093,091,1,"['093', '091']"
10580,093,092,1,"['093', '092']"
10581,093,093,0,['093']
10582,093,094,2,"['093', '001', '094']"
10583,093,095,2,"['093', '001', '095']"
10584,093,096,3,"['093', '001', '004', '096']"
10585,093,097,3,"['093', '001', '004', '097']"
10586,093,098,3,"['093', '001', '003', '098']"
10587,093,099,3,"['093', '001', '003', '099']"
10588,093,100,3,"['093', '001', '003', '100']"
10589,093,101,3,"['093', '001', '003', '101']"
10590,093,102,3,"['093', '001', '003', '102']"
10591,093,103,2,"['093', '001', '103']"
10592,093,104,2,"['093', '001', '104']"
10593,093,105,2,"['093', '001', '105']"
10594,093,106,2,"['093', '001', '106']"
10595,093,107,2,"['093', '001', '107']"
10596,093,108,2,"['093', '001', '108']"
10597,093,109,2,"['093', '001', '109']"
10598,093,110,2,"['093', '001', '110']"
10599,093,111,2,"['093', '001', '111']"
10600,093,112,2,"['093', '001', '112']"
10601,093,113,2,"['093', '001', '113']"
10602,093,114,2,"['093', '001', '114']"
10603,094,001,1,"['094', '001']"
10604,094,002,1,"['094', '002']"
10605,094,003,2,"['094', '001', '003']"
10606,094,004,2,"['094', '001', '004']"
10607,094,005,2,"['094', '001', '005']"
10608,094,006,2,"['094', '001', '006']"
10609,094,007,2,"['094', '001', '007']"
10610,094,008,2,"['094', '001', '008']"
10611,094,009,2,"['094', '001', '009']"
10612,094,010,2,"['094', '001', '010']"
10613,094,011,2,"['094', '001', '011']"
10614,094,012,2,"['094', '001', '012']"
10615,094,013,2,"['094', '001', '013']"
10616,094,014,3,"['094', '001', '004', '014']"
10617,094,015,2,"['094', '001', '015']"
10618,094,016,2,"['094', '001', '016']"
10619,094,017,2,"['094', '001', '017']"
10620,094,018,2,"['094', '001', '018']"
10621,094,019,2,"['094', '001', '019']"
10622,094,020,2,"['094', '001', '020']"
10623,094,021,2,"['094', '001', '021']"
10624,094,022,2,"['094', '001', '022']"
10625,094,023,2,"['094', '001', '023']"
10626,094,024,2,"['094', '001', '024']"
10627,094,025,2,"['094', '001', '025']"
10628,094,026,2,"['094', '001', '026']"
10629,094,027,2,"['094', '001', '027']"
10630,094,028,2,"['094', '001', '028']"
10631,094,029,2,"['094', '001', '029']"
10632,094,030,2,"['094', '001', '030']"
10633,094,031,2,"['094', '001', '031']"
10634,094,032,2,"['094', '001', '032']"
10635,094,033,2,"['094', '001', '033']"
10636,094,034,2,"['094', '001', '034']"
10637,094,035,2,"['094', '001', '035']"
10638,094,036,2,"['094', '001', '036']"
10639,094,037,2,"['094', '001', '037']"
10640,094,038,2,"['094', '001', '038']"
10641,094,039,2,"['094', '001', '039']"
10642,094,040,3,"['094', '001', '004', '040']"
10643,094,041,2,"['094', '001', '041']"
10644,094,042,2,"['094', '001', '042']"
10645,094,043,2,"['094', '001', '043']"
10646,094,044,2,"['094', '001', '044']"
10647,094,045,2,"['094', '001', '045']"
10648,094,046,2,"['094', '001', '046']"
10649,094,047,2,"['094', '001', '047']"
10650,094,048,2,"['094', '001', '048']"
10651,094,049,2,"['094', '001', '049']"
10652,094,050,3,"['094', '001', '009', '050']"
10653,094,051,2,"['094', '001', '051']"
10654,094,052,2,"['094', '001', '052']"
10655,094,053,2,"['094', '001', '053']"
10656,094,054,2,"['094', '001', '054']"
10657,094,055,2,"['094', '001', '055']"
10658,094,056,2,"['094', '001', '056']"
10659,094,057,2,"['094', '001', '057']"
10660,094,058,2,"['094', '001', '058']"
10661,094,059,2,"['094', '001', '059']"
10662,094,060,2,"['094', '001', '060']"
10663,094,061,2,"['094', '001', '061']"
10664,094,062,2,"['094', '001', '062']"
10665,094,063,3,"['094', '001', '003', '063']"
10666,094,064,2,"['094', '001', '064']"
10667,094,065,2,"['094', '001', '065']"
10668,094,066,2,"['094', '001', '066']"
10669,094,067,2,"['094', '001', '067']"
10670,094,068,2,"['094', '001', '068']"
10671,094,069,2,"['094', '001', '069']"
10672,094,070,2,"['094', '001', '070']"
10673,094,071,2,"['094', '001', '071']"
10674,094,072,3,"['094', '001', '004', '072']"
10675,094,073,2,"['094', '001', '073']"
10676,094,074,2,"['094', '001', '074']"
10677,094,075,2,"['094', '001', '075']"
10678,094,076,2,"['094', '001', '076']"
10679,094,077,2,"['094', '001', '077']"
10680,094,078,2,"['094', '001', '078']"
10681,094,079,2,"['094', '001', '079']"
10682,094,080,2,"['094', '001', '080']"
10683,094,081,2,"['094', '001', '081']"
10684,094,082,2,"['094', '001', '082']"
10685,094,083,2,"['094', '001', '083']"
10686,094,084,2,"['094', '001', '084']"
10687,094,085,3,"['094', '001', '009', '085']"
10688,094,086,2,"['094', '001', '086']"
10689,094,087,2,"['094', '001', '087']"
10690,094,088,2,"['094', '001', '088']"
10691,094,089,2,"['094', '001', '089']"
10692,094,090,2,"['094', '001', '090']"
10693,094,091,2,"['094', '001', '091']"
10694,094,092,2,"['094', '001', '092']"
10695,094,093,2,"['094', '001', '093']"
10696,094,094,0,['094']
10697,094,095,2,"['094', '001', '095']"
10698,094,096,3,"['094', '001', '004', '096']"
10699,094,097,3,"['094', '001', '004', '097']"
10700,094,098,3,"['094', '001', '003', '098']"
10701,094,099,3,"['094', '001', '003', '099']"
10702,094,100,3,"['094', '001', '003', '100']"
10703,094,101,3,"['094', '001', '003', '101']"
10704,094,102,3,"['094', '001', '003', '102']"
10705,094,103,2,"['094', '001', '103']"
10706,094,104,2,"['094', '001', '104']"
10707,094,105,2,"['094', '001', '105']"
10708,094,106,2,"['094', '001', '106']"
10709,094,107,2,"['094', '001', '107']"
10710,094,108,2,"['094', '001', '108']"
10711,094,109,2,"['094', '001', '109']"
10712,094,110,2,"['094', '001', '110']"
10713,094,111,2,"['094', '001', '111']"
10714,094,112,2,"['094', '001', '112']"
10715,094,113,2,"['094', '001', '113']"
10716,094,114,2,"['094', '001', '114']"
10717,095,001,1,"['095', '001']"
10718,095,002,1,"['095', '002']"
10719,095,003,2,"['095', '001', '003']"
10720,095,004,2,"['095', '001', '004']"
10721,095,005,2,"['095', '001', '005']"
10722,095,006,2,"['095', '001', '006']"
10723,095,007,2,"['095', '001', '007']"
10724,095,008,2,"['095', '001', '008']"
10725,095,009,2,"['095', '001', '009']"
10726,095,010,2,"['095', '001', '010']"
10727,095,011,2,"['095', '001', '011']"
10728,095,012,2,"['095', '001', '012']"
10729,095,013,2,"['095', '001', '013']"
10730,095,014,3,"['095', '001', '004', '014']"
10731,095,015,1,"['095', '015']"
10732,095,016,2,"['095', '001', '016']"
10733,095,017,2,"['095', '001', '017']"
10734,095,018,2,"['095', '001', '018']"
10735,095,019,2,"['095', '001', '019']"
10736,095,020,2,"['095', '001', '020']"
10737,095,021,2,"['095', '001', '021']"
10738,095,022,2,"['095', '001', '022']"
10739,095,023,2,"['095', '001', '023']"
10740,095,024,2,"['095', '001', '024']"
10741,095,025,2,"['095', '001', '025']"
10742,095,026,2,"['095', '001', '026']"
10743,095,027,2,"['095', '001', '027']"
10744,095,028,2,"['095', '001', '028']"
10745,095,029,2,"['095', '001', '029']"
10746,095,030,2,"['095', '001', '030']"
10747,095,031,2,"['095', '001', '031']"
10748,095,032,2,"['095', '001', '032']"
10749,095,033,2,"['095', '001', '033']"
10750,095,034,2,"['095', '001', '034']"
10751,095,035,2,"['095', '001', '035']"
10752,095,036,2,"['095', '001', '036']"
10753,095,037,2,"['095', '001', '037']"
10754,095,038,2,"['095', '001', '038']"
10755,095,039,2,"['095', '001', '039']"
10756,095,040,3,"['095', '001', '004', '040']"
10757,095,041,2,"['095', '001', '041']"
10758,095,042,2,"['095', '001', '042']"
10759,095,043,2,"['095', '001', '043']"
10760,095,044,2,"['095', '001', '044']"
10761,095,045,2,"['095', '001', '045']"
10762,095,046,2,"['095', '001', '046']"
10763,095,047,2,"['095', '001', '047']"
10764,095,048,2,"['095', '001', '048']"
10765,095,049,2,"['095', '001', '049']"
10766,095,050,3,"['095', '001', '009', '050']"
10767,095,051,2,"['095', '001', '051']"
10768,095,052,2,"['095', '001', '052']"
10769,095,053,2,"['095', '001', '053']"
10770,095,054,2,"['095', '001', '054']"
10771,095,055,2,"['095', '001', '055']"
10772,095,056,2,"['095', '001', '056']"
10773,095,057,2,"['095', '001', '057']"
10774,095,058,2,"['095', '001', '058']"
10775,095,059,2,"['095', '001', '059']"
10776,095,060,2,"['095', '001', '060']"
10777,095,061,2,"['095', '001', '061']"
10778,095,062,2,"['095', '001', '062']"
10779,095,063,3,"['095', '001', '003', '063']"
10780,095,064,2,"['095', '001', '064']"
10781,095,065,2,"['095', '001', '065']"
10782,095,066,2,"['095', '001', '066']"
10783,095,067,2,"['095', '001', '067']"
10784,095,068,2,"['095', '001', '068']"
10785,095,069,2,"['095', '001', '069']"
10786,095,070,2,"['095', '001', '070']"
10787,095,071,2,"['095', '001', '071']"
10788,095,072,3,"['095', '001', '004', '072']"
10789,095,073,2,"['095', '001', '073']"
10790,095,074,2,"['095', '001', '074']"
10791,095,075,2,"['095', '001', '075']"
10792,095,076,2,"['095', '001', '076']"
10793,095,077,2,"['095', '001', '077']"
10794,095,078,2,"['095', '001', '078']"
10795,095,079,2,"['095', '001', '079']"
10796,095,080,2,"['095', '001', '080']"
10797,095,081,2,"['095', '001', '081']"
10798,095,082,2,"['095', '001', '082']"
10799,095,083,2,"['095', '001', '083']"
10800,095,084,2,"['095', '001', '084']"
10801,095,085,3,"['095', '001', '009', '085']"
10802,095,086,1,"['095', '086']"
10803,095,087,1,"['095', '087']"
10804,095,088,2,"['095', '001', '088']"
10805,095,089,1,"['095', '089']"
10806,095,090,2,"['095', '001', '090']"
10807,095,091,1,"['095', '091']"
10808,095,092,1,"['095', '092']"
10809,095,093,2,"['095', '001', '093']"
10810,095,094,2,"['095', '001', '094']"
10811,095,095,0,['095']
10812,095,096,3,"['095', '001', '004', '096']"
10813,095,097,3,"['095', '001', '004', '097']"
10814,095,098,3,"['095', '001', '003', '098']"
10815,095,099,3,"['095', '001', '003', '099']"
10816,095,100,3,"['095', '001', '003', '100']"
10817,095,101,3,"['095', '001', '003', '101']"
10818,095,102,3,"['095', '001', '003', '102']"
10819,095,103,2,"['095', '001', '103']"
10820,095,104,2,"['095', '001', '104']"
10821,095,105,2,"['095', '001', '105']"
10822,095,106,2,"['095', '001', '106']"
10823,095,107,2,"['095', '001', '107']"
10824,095,108,2,"['095', '001', '108']"
10825,095,109,2,"['095', '001', '109']"
10826,095,110,2,"['095', '001', '110']"
10827,095,111,2,"['095', '001', '111']"
10828,095,112,2,"['095', '001', '112']"
10829,095,113,2,"['095', '001', '113']"
10830,095,114,2,"['095', '001', '114']"
10831,096,001,2,"['096', '004', '001']"
10832,096,002,2,"['096', '004', '002']"
10833,096,003,2,"['096', '004', '003']"
10834,096,004,1,"['096', '004']"
10835,096,005,3,"['096', '004', '001', '005']"
10836,096,006,3,"['096', '004', '001', '006']"
10837,096,007,2,"['096', '004', '007']"
10838,096,008,2,"['096', '009', '008']"
10839,096,009,1,"['096', '009']"
10840,096,010,2,"['096', '004', '010']"
10841,096,011,3,"['096', '004', '001', '011']"
10842,096,012,2,"['096', '009', '012']"
10843,096,013,2,"['096', '004', '013']"
10844,096,014,2,"['096', '004', '014']"
10845,096,015,3,"['096', '004', '001', '015']"
10846,096,016,2,"['096', '004', '016']"
10847,096,017,3,"['096', '004', '001', '017']"
10848,096,018,3,"['096', '004', '001', '018']"
10849,096,019,3,"['096', '004', '001', '019']"
10850,096,020,3,"['096', '004', '001', '020']"
10851,096,021,3,"['096', '004', '001', '021']"
10852,096,022,2,"['096', '004', '022']"
10853,096,023,3,"['096', '004', '001', '023']"
10854,096,024,3,"['096', '004', '001', '024']"
10855,096,025,3,"['096', '004', '001', '025']"
10856,096,026,3,"['096', '004', '001', '026']"
10857,096,027,3,"['096', '004', '001', '027']"
10858,096,028,3,"['096', '004', '001', '028']"
10859,096,029,2,"['096', '004', '029']"
10860,096,030,3,"['096', '004', '001', '030']"
10861,096,031,3,"['096', '004', '001', '031']"
10862,096,032,3,"['096', '004', '001', '032']"
10863,096,033,3,"['096', '004', '001', '033']"
10864,096,034,3,"['096', '004', '001', '034']"
10865,096,035,3,"['096', '004', '001', '035']"
10866,096,036,3,"['096', '004', '001', '036']"
10867,096,037,3,"['096', '004', '001', '037']"
10868,096,038,2,"['096', '004', '038']"
10869,096,039,1,"['096', '039']"
10870,096,040,1,"['096', '040']"
10871,096,041,3,"['096', '004', '001', '041']"
10872,096,042,2,"['096', '009', '042']"
10873,096,043,2,"['096', '039', '043']"
10874,096,044,2,"['096', '039', '044']"
10875,096,045,2,"['096', '009', '045']"
10876,096,046,2,"['096', '009', '046']"
10877,096,047,2,"['096', '009', '047']"
10878,096,048,3,"['096', '004', '001', '048']"
10879,096,049,3,"['096', '004', '001', '049']"
10880,096,050,2,"['096', '009', '050']"
10881,096,051,3,"['096', '004', '001', '051']"
10882,096,052,3,"['096', '004', '001', '052']"
10883,096,053,3,"['096', '004', '001', '053']"
10884,096,054,3,"['096', '004', '001', '054']"
10885,096,055,3,"['096', '004', '001', '055']"
10886,096,056,3,"['096', '004', '001', '056']"
10887,096,057,3,"['096', '004', '001', '057']"
10888,096,058,2,"['096', '004', '058']"
10889,096,059,2,"['096', '004', '059']"
10890,096,060,2,"['096', '004', '060']"
10891,096,061,2,"['096', '004', '061']"
10892,096,062,2,"['096', '009', '062']"
10893,096,063,3,"['096', '004', '003', '063']"
10894,096,064,2,"['096', '004', '064']"
10895,096,065,3,"['096', '004', '001', '065']"
10896,096,066,3,"['096', '004', '001', '066']"
10897,096,067,3,"['096', '004', '001', '067']"
10898,096,068,3,"['096', '004', '001', '068']"
10899,096,069,3,"['096', '004', '001', '069']"
10900,096,070,3,"['096', '004', '001', '070']"
10901,096,071,3,"['096', '004', '001', '071']"
10902,096,072,2,"['096', '004', '072']"
10903,096,073,3,"['096', '004', '001', '073']"
10904,096,074,3,"['096', '004', '001', '074']"
10905,096,075,2,"['096', '004', '075']"
10906,096,076,3,"['096', '004', '001', '076']"
10907,096,077,3,"['096', '004', '001', '077']"
10908,096,078,3,"['096', '004', '001', '078']"
10909,096,079,3,"['096', '004', '001', '079']"
10910,096,080,3,"['096', '004', '001', '080']"
10911,096,081,3,"['096', '004', '001', '081']"
10912,096,082,3,"['096', '004', '001', '082']"
10913,096,083,3,"['096', '004', '001', '083']"
10914,096,084,3,"['096', '004', '001', '084']"
10915,096,085,2,"['096', '009', '085']"
10916,096,086,2,"['096', '004', '086']"
10917,096,087,3,"['096', '004', '001', '087']"
10918,096,088,3,"['096', '004', '001', '088']"
10919,096,089,2,"['096', '004', '089']"
10920,096,090,3,"['096', '004', '001', '090']"
10921,096,091,3,"['096', '004', '001', '091']"
10922,096,092,3,"['096', '004', '001', '092']"
10923,096,093,3,"['096', '004', '001', '093']"
10924,096,094,3,"['096', '004', '001', '094']"
10925,096,095,3,"['096', '004', '001', '095']"
10926,096,096,0,['096']
10927,096,097,2,"['096', '004', '097']"
10928,096,098,2,"['096', '004', '098']"
10929,096,099,3,"['096', '004', '003', '099']"
10930,096,100,3,"['096', '004', '003', '100']"
10931,096,101,2,"['096', '004', '101']"
10932,096,102,2,"['096', '004', '102']"
10933,096,103,2,"['096', '004', '103']"
10934,096,104,2,"['096', '004', '104']"
10935,096,105,2,"['096', '004', '105']"
10936,096,106,2,"['096', '004', '106']"
10937,096,107,2,"['096', '004', '107']"
10938,096,108,2,"['096', '004', '108']"
10939,096,109,2,"['096', '004', '109']"
10940,096,110,3,"['096', '004', '001', '110']"
10941,096,111,3,"['096', '004', '001', '111']"
10942,096,112,3,"['096', '004', '001', '112']"
10943,096,113,3,"['096', '004', '001', '113']"
10944,096,114,3,"['096', '004', '001', '114']"
10945,097,001,2,"['097', '004', '001']"
10946,097,002,2,"['097', '004', '002']"
10947,097,003,2,"['097', '004', '003']"
10948,097,004,1,"['097', '004']"
10949,097,005,3,"['097', '004', '001', '005']"
10950,097,006,3,"['097', '004', '001', '006']"
10951,097,007,2,"['097', '004', '007']"
10952,097,008,3,"['097', '004', '001', '008']"
10953,097,009,2,"['097', '004', '009']"
10954,097,010,2,"['097', '004', '010']"
10955,097,011,3,"['097', '004', '001', '011']"
10956,097,012,3,"['097', '004', '001', '012']"
10957,097,013,2,"['097', '004', '013']"
10958,097,014,1,"['097', '014']"
10959,097,015,3,"['097', '004', '001', '015']"
10960,097,016,2,"['097', '004', '016']"
10961,097,017,3,"['097', '004', '001', '017']"
10962,097,018,3,"['097', '004', '001', '018']"
10963,097,019,3,"['097', '004', '001', '019']"
10964,097,020,3,"['097', '004', '001', '020']"
10965,097,021,3,"['097', '004', '001', '021']"
10966,097,022,2,"['097', '004', '022']"
10967,097,023,3,"['097', '004', '001', '023']"
10968,097,024,3,"['097', '004', '001', '024']"
10969,097,025,3,"['097', '004', '001', '025']"
10970,097,026,3,"['097', '004', '001', '026']"
10971,097,027,3,"['097', '004', '001', '027']"
10972,097,028,3,"['097', '004', '001', '028']"
10973,097,029,2,"['097', '004', '029']"
10974,097,030,3,"['097', '004', '001', '030']"
10975,097,031,3,"['097', '004', '001', '031']"
10976,097,032,3,"['097', '004', '001', '032']"
10977,097,033,3,"['097', '004', '001', '033']"
10978,097,034,3,"['097', '004', '001', '034']"
10979,097,035,3,"['097', '004', '001', '035']"
10980,097,036,3,"['097', '004', '001', '036']"
10981,097,037,3,"['097', '004', '001', '037']"
10982,097,038,2,"['097', '004', '038']"
10983,097,039,2,"['097', '004', '039']"
10984,097,040,2,"['097', '004', '040']"
10985,097,041,3,"['097', '004', '001', '041']"
10986,097,042,3,"['097', '004', '001', '042']"
10987,097,043,3,"['097', '004', '001', '043']"
10988,097,044,3,"['097', '004', '001', '044']"
10989,097,045,3,"['097', '004', '001', '045']"
10990,097,046,3,"['097', '004', '001', '046']"
10991,097,047,3,"['097', '004', '001', '047']"
10992,097,048,3,"['097', '004', '001', '048']"
10993,097,049,3,"['097', '004', '001', '049']"
10994,097,050,3,"['097', '004', '009', '050']"
10995,097,051,3,"['097', '004', '001', '051']"
10996,097,052,3,"['097', '004', '001', '052']"
10997,097,053,3,"['097', '004', '001', '053']"
10998,097,054,3,"['097', '004', '001', '054']"
10999,097,055,3,"['097', '004', '001', '055']"
11000,097,056,3,"['097', '004', '001', '056']"
11001,097,057,3,"['097', '004', '001', '057']"
11002,097,058,2,"['097', '004', '058']"
11003,097,059,2,"['097', '004', '059']"
11004,097,060,2,"['097', '004', '060']"
11005,097,061,2,"['097', '004', '061']"
11006,097,062,3,"['097', '004', '001', '062']"
11007,097,063,3,"['097', '004', '003', '063']"
11008,097,064,2,"['097', '004', '064']"
11009,097,065,3,"['097', '004', '001', '065']"
11010,097,066,3,"['097', '004', '001', '066']"
11011,097,067,3,"['097', '004', '001', '067']"
11012,097,068,3,"['097', '004', '001', '068']"
11013,097,069,3,"['097', '004', '001', '069']"
11014,097,070,3,"['097', '004', '001', '070']"
11015,097,071,3,"['097', '004', '001', '071']"
11016,097,072,2,"['097', '004', '072']"
11017,097,073,3,"['097', '004', '001', '073']"
11018,097,074,3,"['097', '004', '001', '074']"
11019,097,075,2,"['097', '004', '075']"
11020,097,076,3,"['097', '004', '001', '076']"
11021,097,077,3,"['097', '004', '001', '077']"
11022,097,078,3,"['097', '004', '001', '078']"
11023,097,079,3,"['097', '004', '001', '079']"
11024,097,080,3,"['097', '004', '001', '080']"
11025,097,081,3,"['097', '004', '001', '081']"
11026,097,082,3,"['097', '004', '001', '082']"
11027,097,083,3,"['097', '004', '001', '083']"
11028,097,084,3,"['097', '004', '001', '084']"
11029,097,085,3,"['097', '004', '009', '085']"
11030,097,086,2,"['097', '004', '086']"
11031,097,087,3,"['097', '004', '001', '087']"
11032,097,088,3,"['097', '004', '001', '088']"
11033,097,089,2,"['097', '004', '089']"
11034,097,090,3,"['097', '004', '001', '090']"
11035,097,091,3,"['097', '004', '001', '091']"
11036,097,092,3,"['097', '004', '001', '092']"
11037,097,093,3,"['097', '004', '001', '093']"
11038,097,094,3,"['097', '004', '001', '094']"
11039,097,095,3,"['097', '004', '001', '095']"
11040,097,096,2,"['097', '004', '096']"
11041,097,097,0,['097']
11042,097,098,2,"['097', '004', '098']"
11043,097,099,3,"['097', '004', '003', '099']"
11044,097,100,3,"['097', '004', '003', '100']"
11045,097,101,2,"['097', '004', '101']"
11046,097,102,2,"['097', '004', '102']"
11047,097,103,2,"['097', '004', '103']"
11048,097,104,2,"['097', '004', '104']"
11049,097,105,2,"['097', '004', '105']"
11050,097,106,2,"['097', '004', '106']"
11051,097,107,2,"['097', '004', '107']"
11052,097,108,2,"['097', '004', '108']"
11053,097,109,2,"['097', '004', '109']"
11054,097,110,3,"['097', '004', '001', '110']"
11055,097,111,3,"['097', '004', '001', '111']"
11056,097,112,3,"['097', '004', '001', '112']"
11057,097,113,3,"['097', '004', '001', '113']"
11058,097,114,3,"['097', '004', '001', '114']"
11059,098,001,2,"['098', '003', '001']"
11060,098,002,2,"['098', '003', '002']"
11061,098,003,1,"['098', '003']"
11062,098,004,1,"['098', '004']"
11063,098,005,2,"['098', '003', '005']"
11064,098,006,2,"['098', '003', '006']"
11065,098,007,2,"['098', '003', '007']"
11066,098,008,3,"['098', '003', '001', '008']"
11067,098,009,2,"['098', '004', '009']"
11068,098,010,1,"['098', '010']"
11069,098,011,3,"['098', '003', '001', '011']"
11070,098,012,3,"['098', '003', '001', '012']"
11071,098,013,2,"['098', '003', '013']"
11072,098,014,2,"['098', '004', '014']"
11073,098,015,3,"['098', '003', '001', '015']"
11074,098,016,2,"['098', '004', '016']"
11075,098,017,3,"['098', '003', '001', '017']"
11076,098,018,3,"['098', '003', '001', '018']"
11077,098,019,3,"['098', '003', '001', '019']"
11078,098,020,3,"['098', '003', '001', '020']"
11079,098,021,3,"['098', '003', '001', '021']"
11080,098,022,2,"['098', '004', '022']"
11081,098,023,3,"['098', '003', '001', '023']"
11082,098,024,3,"['098', '003', '001', '024']"
11083,098,025,3,"['098', '003', '001', '025']"
11084,098,026,3,"['098', '003', '001', '026']"
11085,098,027,3,"['098', '003', '001', '027']"
11086,098,028,3,"['098', '003', '001', '028']"
11087,098,029,2,"['098', '004', '029']"
11088,098,030,3,"['098', '003', '001', '030']"
11089,098,031,3,"['098', '003', '001', '031']"
11090,098,032,3,"['098', '003', '001', '032']"
11091,098,033,3,"['098', '003', '001', '033']"
11092,098,034,3,"['098', '003', '001', '034']"
11093,098,035,3,"['098', '003', '001', '035']"
11094,098,036,3,"['098', '003', '001', '036']"
11095,098,037,3,"['098', '003', '001', '037']"
11096,098,038,2,"['098', '003', '038']"
11097,098,039,2,"['098', '004', '039']"
11098,098,040,2,"['098', '004', '040']"
11099,098,041,3,"['098', '003', '001', '041']"
11100,098,042,3,"['098', '003', '001', '042']"
11101,098,043,3,"['098', '003', '001', '043']"
11102,098,044,3,"['098', '003', '001', '044']"
11103,098,045,3,"['098', '003', '001', '045']"
11104,098,046,3,"['098', '003', '001', '046']"
11105,098,047,3,"['098', '003', '001', '047']"
11106,098,048,3,"['098', '003', '001', '048']"
11107,098,049,3,"['098', '003', '001', '049']"
11108,098,050,3,"['098', '004', '009', '050']"
11109,098,051,3,"['098', '003', '001', '051']"
11110,098,052,3,"['098', '003', '001', '052']"
11111,098,053,3,"['098', '003', '001', '053']"
11112,098,054,3,"['098', '003', '001', '054']"
11113,098,055,3,"['098', '003', '001', '055']"
11114,098,056,3,"['098', '003', '001', '056']"
11115,098,057,3,"['098', '003', '001', '057']"
11116,098,058,2,"['098', '003', '058']"
11117,098,059,2,"['098', '003', '059']"
11118,098,060,2,"['098', '003', '060']"
11119,098,061,2,"['098', '003', '061']"
11120,098,062,3,"['098', '003', '001', '062']"
11121,098,063,2,"['098', '003', '063']"
11122,098,064,2,"['098', '004', '064']"
11123,098,065,3,"['098', '003', '001', '065']"
11124,098,066,3,"['098', '003', '001', '066']"
11125,098,067,3,"['098', '003', '001', '067']"
11126,098,068,3,"['098', '003', '001', '068']"
11127,098,069,3,"['098', '003', '001', '069']"
11128,098,070,3,"['098', '003', '001', '070']"
11129,098,071,3,"['098', '003', '001', '071']"
11130,098,072,2,"['098', '004', '072']"
11131,098,073,2,"['098', '010', '073']"
11132,098,074,3,"['098', '003', '001', '074']"
11133,098,075,2,"['098', '004', '075']"
11134,098,076,3,"['098', '003', '001', '076']"
11135,098,077,3,"['098', '003', '001', '077']"
11136,098,078,3,"['098', '003', '001', '078']"
11137,098,079,3,"['098', '003', '001', '079']"
11138,098,080,3,"['098', '003', '001', '080']"
11139,098,081,3,"['098', '003', '001', '081']"
11140,098,082,3,"['098', '003', '001', '082']"
11141,098,083,3,"['098', '003', '001', '083']"
